bins,N_F127,N_F139
4.940773793965673e-16,1528.0,4704.0
5.085046993497887e-16,1532.0,4466.0
5.23353304651647e-16,1538.0,4244.0
5.386354970564215e-16,1317.0,4105.0
5.543639375361021e-16,1400.0,3968.0
5.705516567697344e-16,1335.0,3813.0
5.872120659390653e-16,1290.0,3484.0
6.043589678394156e-16,1216.0,3520.0
6.220065683150073e-16,1086.0,3352.0
6.401694880282028e-16,1096.0,3240.0
6.588627745724125e-16,1103.0,3090.0
6.781019149387108e-16,1086.0,2872.0
6.979028483464727e-16,978.0,2875.0
7.182819794486831e-16,1045.0,2766.0
7.392561919228423e-16,965.0,2666.0
7.608428624587335e-16,961.0,2535.0
7.830598751546467e-16,889.0,2395.0
8.059256363339657e-16,849.0,2289.0
8.294590897944229e-16,827.0,2218.0
8.536797325026309e-16,827.0,2095.0
8.786076307469047e-16,785.0,2059.0
9.042634367617623e-16,702.0,1929.0
9.306684058378514e-16,723.0,1846.0
9.578444139315153e-16,657.0,1726.0
9.858139757885539e-16,640.0,1761.0
1.0146002635972131e-15,592.0,1660.0
1.044227126185858e-15,630.0,1600.0
1.0747191087812083e-15,582.0,1540.0
1.106101473343546e-15,554.0,1499.0
1.1384002194957117e-15,580.0,1470.0
1.1716421060632372e-15,507.0,1395.0
1.2058546732434746e-15,528.0,1368.0
1.2410662654220494e-15,537.0,1250.0
1.277306054655594e-15,522.0,1218.0
1.3146040648401728e-15,450.0,1210.0
1.352991196585442e-15,457.0,1158.0
1.3924992528151576e-15,421.0,1095.0
1.433160965115208e-15,424.0,1042.0
1.4750100208510483e-15,400.0,1028.0
1.518081091076964e-15,417.0,970.0
1.5624098592603014e-15,393.0,1002.0
1.6080330508444753e-15,391.0,937.0
1.6549884636751992e-15,362.0,872.0
1.7033149993152127e-15,378.0,861.0
1.7530526952733946e-15,341.0,866.0
1.804242758174988e-15,351.0,789.0
1.8569275979004274e-15,326.0,809.0
1.911150862721004e-15,348.0,756.0
1.9669574754605445e-15,324.0,686.0
2.0243936707130146e-15,289.0,689.0
2.0835070331468947e-15,283.0,693.0
2.1443465369280838e-15,265.0,668.0
2.206962586293931e-15,288.0,651.0
2.271407057312094e-15,290.0,634.0
2.3377333408587524e-15,262.0,612.0
2.4059963868518158e-15,262.0,588.0
2.476252749775779e-15,226.0,579.0
2.5485606355358855e-15,246.0,549.0
2.622979949680501e-15,236.0,522.0
2.6995723470315876e-15,281.0,516.0
2.7784012827644054e-15,216.0,533.0
2.8595320649788023e-15,231.0,476.0
2.9430319088055566e-15,208.0,485.0
3.0289699920927044e-15,189.0,442.0
3.117417512717916e-15,184.0,436.0
3.2084477475744167e-15,182.0,432.0
3.3021361132793665e-15,186.0,392.0
3.3985602286548854e-15,171.0,401.0
3.497799979033626e-15,155.0,376.0
3.599937582442068e-15,181.0,336.0
3.705057657716406e-15,157.0,335.0
3.81324729460748e-15,160.0,308.0
3.924596125932747e-15,137.0,328.0
4.0391964018351955e-15,160.0,320.0
4.157143066210622e-15,135.0,317.0
4.278533835366627e-15,149.0,312.0
4.403469278978533e-15,137.0,264.0
4.532052903409176e-15,121.0,313.0
4.664391237461765e-15,120.0,266.0
4.800593920636722e-15,127.0,279.0
4.940773793965673e-15,112.0,253.0
5.085046993497887e-15,131.0,251.0
5.23353304651647e-15,101.0,242.0
5.386354970564215e-15,105.0,235.0
5.543639375361021e-15,116.0,242.0
5.7055165676973445e-15,109.0,231.0
5.8721206593906534e-15,90.0,213.0
6.043589678394156e-15,91.0,208.0
6.220065683150072e-15,103.0,200.0
6.401694880282028e-15,75.0,216.0
6.588627745724124e-15,103.0,185.0
6.781019149387109e-15,97.0,166.0
6.979028483464728e-15,77.0,162.0
7.182819794486832e-15,76.0,164.0
7.392561919228425e-15,83.0,167.0
7.608428624587334e-15,77.0,135.0
7.830598751546466e-15,71.0,148.0
8.059256363339657e-15,71.0,167.0
8.294590897944229e-15,57.0,171.0
8.536797325026309e-15,55.0,136.0
8.786076307469048e-15,60.0,135.0
9.042634367617622e-15,60.0,126.0
9.306684058378515e-15,61.0,127.0
9.578444139315152e-15,54.0,143.0
9.85813975788554e-15,63.0,109.0
1.0146002635972133e-14,60.0,98.0
1.044227126185858e-14,47.0,105.0
1.0747191087812082e-14,43.0,108.0
1.106101473343546e-14,48.0,105.0
1.1384002194957117e-14,44.0,105.0
1.1716421060632373e-14,51.0,91.0
1.2058546732434746e-14,30.0,89.0
1.2410662654220494e-14,39.0,82.0
1.2773060546555939e-14,46.0,81.0
1.3146040648401728e-14,46.0,86.0
1.3529911965854418e-14,44.0,80.0
1.3924992528151577e-14,40.0,79.0
1.433160965115208e-14,41.0,75.0
1.4750100208510485e-14,35.0,71.0
1.518081091076964e-14,35.0,76.0
1.5624098592603016e-14,37.0,67.0
1.6080330508444753e-14,37.0,55.0
1.6549884636751993e-14,32.0,73.0
1.7033149993152124e-14,27.0,51.0
1.7530526952733943e-14,29.0,67.0
1.804242758174988e-14,29.0,53.0
1.8569275979004276e-14,31.0,59.0
1.911150862721004e-14,21.0,51.0
1.966957475460544e-14,30.0,45.0
2.0243936707130146e-14,34.0,45.0
2.0835070331468946e-14,23.0,41.0
2.1443465369280837e-14,29.0,53.0
2.206962586293931e-14,16.0,49.0
2.2714070573120935e-14,18.0,46.0
2.3377333408587525e-14,25.0,26.0
2.405996386851816e-14,19.0,30.0
2.4762527497757795e-14,17.0,33.0
2.5485606355358856e-14,23.0,40.0
2.6229799496805013e-14,13.0,30.0
2.6995723470315876e-14,10.0,46.0
2.7784012827644052e-14,14.0,26.0
2.8595320649788024e-14,12.0,39.0
2.9430319088055563e-14,17.0,31.0
3.0289699920927044e-14,16.0,26.0
3.117417512717915e-14,11.0,17.0
3.208447747574416e-14,12.0,25.0
3.302136113279366e-14,13.0,24.0
3.398560228654885e-14,16.0,22.0
3.497799979033626e-14,11.0,25.0
3.599937582442069e-14,10.0,17.0
3.705057657716406e-14,9.0,23.0
3.8132472946074807e-14,16.0,28.0
3.924596125932747e-14,11.0,21.0
4.039196401835195e-14,11.0,16.0
4.157143066210622e-14,17.0,18.0
4.278533835366627e-14,13.0,28.0
4.403469278978533e-14,8.0,13.0
4.532052903409177e-14,12.0,14.0
4.6643912374617656e-14,11.0,16.0
4.800593920636722e-14,10.0,11.0
4.9407737939656727e-14,9.0,16.0
5.0850469934978875e-14,10.0,11.0
5.23353304651647e-14,11.0,12.0
5.386354970564215e-14,5.0,19.0
5.543639375361021e-14,2.0,7.0
5.705516567697344e-14,10.0,10.0
5.872120659390654e-14,12.0,8.0
6.043589678394156e-14,5.0,8.0
6.220065683150073e-14,11.0,12.0
6.401694880282028e-14,10.0,14.0
6.588627745724124e-14,5.0,10.0
6.781019149387109e-14,8.0,11.0
6.979028483464727e-14,4.0,10.0
7.182819794486831e-14,6.0,12.0
7.392561919228423e-14,9.0,11.0
7.608428624587334e-14,3.0,7.0
7.830598751546467e-14,2.0,7.0
8.059256363339658e-14,5.0,6.0
8.29459089794423e-14,6.0,11.0
8.536797325026309e-14,7.0,13.0
8.786076307469047e-14,3.0,11.0
9.042634367617622e-14,2.0,4.0
9.306684058378516e-14,5.0,11.0
9.578444139315151e-14,5.0,7.0
9.858139757885539e-14,5.0,12.0
1.0146002635972132e-13,2.0,7.0
1.0442271261858581e-13,2.0,2.0
1.0747191087812105e-13,6.0,6.0
1.1061014733435482e-13,3.0,5.0
1.1384002194957117e-13,3.0,4.0
1.1716421060632373e-13,3.0,5.0
1.2058546732434745e-13,3.0,1.0
1.2410662654220518e-13,4.0,4.0
1.2773060546555964e-13,2.0,7.0
1.3146040648401728e-13,4.0,7.0
1.352991196585442e-13,2.0,6.0
1.3924992528151575e-13,5.0,4.0
1.433160965115211e-13,5.0,4.0
1.4750100208510513e-13,4.0,6.0
1.518081091076964e-13,3.0,1.0
1.5624098592603015e-13,6.0,6.0
1.608033050844475e-13,4.0,4.0
1.6549884636752027e-13,0.0,5.0
1.7033149993152162e-13,3.0,3.0
1.7530526952733945e-13,4.0,6.0
1.804242758174988e-13,0.0,4.0
1.8569275979004274e-13,1.0,1.0
1.9111508627210078e-13,3.0,3.0
1.9669574754605482e-13,2.0,2.0
2.0243936707130145e-13,0.0,2.0
2.0835070331468949e-13,3.0,0.0
2.1443465369280838e-13,3.0,1.0
2.2069625862939358e-13,1.0,3.0
2.271407057312098e-13,0.0,4.0
2.3377333408587526e-13,1.0,2.0
2.405996386851816e-13,4.0,3.0
2.476252749775779e-13,1.0,2.0
2.5485606355358903e-13,1.0,3.0
2.6229799496805067e-13,0.0,0.0
2.699572347031588e-13,1.0,4.0
2.778401282764405e-13,6.0,4.0
2.859532064978803e-13,2.0,0.0
2.943031908805563e-13,3.0,2.0
3.0289699920927106e-13,2.0,1.0
3.1174175127179155e-13,0.0,1.0
3.208447747574416e-13,1.0,4.0
3.3021361132793665e-13,1.0,0.0
3.3985602286548926e-13,3.0,3.0
3.4977999790336326e-13,2.0,0.0
3.5999375824420686e-13,1.0,1.0
3.7050576577164067e-13,1.0,2.0
3.8132472946074804e-13,0.0,1.0
3.924596125932755e-13,0.0,1.0
4.0391964018352037e-13,2.0,0.0
4.157143066210622e-13,1.0,1.0
4.278533835366627e-13,0.0,0.0
4.403469278978533e-13,0.0,2.0
4.532052903409186e-13,1.0,1.0
4.664391237461774e-13,2.0,1.0
4.800593920636722e-13,0.0,1.0
4.940773793965673e-13,0.0,1.0
5.085046993497888e-13,1.0,2.0
5.23353304651648e-13,1.0,0.0
5.386354970564226e-13,0.0,2.0
5.54363937536102e-13,1.0,0.0
5.705516567697344e-13,1.0,0.0
5.872120659390653e-13,0.0,0.0
6.043589678394168e-13,1.0,0.0
6.220065683150085e-13,0.0,0.0
6.401694880282028e-13,2.0,0.0
6.588627745724124e-13,0.0,1.0
6.781019149387108e-13,0.0,1.0
6.979028483464741e-13,0.0,0.0
7.182819794486845e-13,1.0,1.0
7.392561919228423e-13,2.0,0.0
7.608428624587335e-13,0.0,0.0
7.830598751546467e-13,0.0,0.0
8.059256363339674e-13,0.0,0.0
8.294590897944246e-13,0.0,0.0
8.536797325026308e-13,0.0,1.0
8.786076307469046e-13,0.0,0.0
9.042634367617621e-13,1.0,0.0
9.306684058378534e-13,0.0,0.0
9.57844413931517e-13,0.0,1.0
9.858139757885538e-13,0.0,0.0
