bins,N_F127,N_F139
1.8569275979004276e-16,4736.0,10367.0
1.911150862721004e-16,4535.0,9728.0
1.9669574754605444e-16,4309.0,9037.0
2.0243936707130144e-16,3890.0,8529.0
2.083507033146895e-16,3779.0,7926.0
2.144346536928084e-16,3603.0,7752.0
2.2069625862939313e-16,3352.0,7241.0
2.2714070573120937e-16,3359.0,6792.0
2.337733340858752e-16,3075.0,6560.0
2.405996386851816e-16,2858.0,6137.0
2.476252749775779e-16,2771.0,5816.0
2.548560635535885e-16,2640.0,5563.0
2.6229799496805016e-16,2581.0,5350.0
2.699572347031588e-16,2450.0,5081.0
2.7784012827644056e-16,2365.0,4781.0
2.8595320649788027e-16,2201.0,4565.0
2.9430319088055567e-16,2101.0,4357.0
3.028969992092705e-16,1991.0,4096.0
3.117417512717916e-16,1916.0,4100.0
3.2084477475744167e-16,1878.0,3864.0
3.3021361132793663e-16,1812.0,3643.0
3.398560228654885e-16,1675.0,3517.0
3.4977999790336256e-16,1593.0,3394.0
3.5999375824420686e-16,1473.0,3153.0
3.705057657716406e-16,1475.0,3050.0
3.81324729460748e-16,1393.0,3071.0
3.924596125932747e-16,1376.0,2861.0
4.0391964018351955e-16,1256.0,2744.0
4.1571430662106224e-16,1265.0,2612.0
4.2785338353666265e-16,1232.0,2579.0
4.4034692789785333e-16,1204.0,2355.0
4.532052903409177e-16,1162.0,2329.0
4.664391237461765e-16,1050.0,2191.0
4.800593920636722e-16,1019.0,2130.0
4.940773793965673e-16,971.0,2144.0
5.085046993497887e-16,975.0,1922.0
5.23353304651647e-16,930.0,1900.0
5.386354970564215e-16,872.0,1821.0
5.543639375361021e-16,876.0,1791.0
5.705516567697344e-16,811.0,1681.0
5.872120659390653e-16,793.0,1609.0
6.043589678394156e-16,753.0,1576.0
6.220065683150073e-16,721.0,1458.0
6.401694880282028e-16,689.0,1393.0
6.588627745724125e-16,696.0,1427.0
6.781019149387108e-16,689.0,1345.0
6.979028483464727e-16,664.0,1264.0
7.182819794486831e-16,639.0,1207.0
7.392561919228423e-16,615.0,1222.0
7.608428624587335e-16,597.0,1078.0
7.830598751546467e-16,516.0,1118.0
8.059256363339657e-16,526.0,1050.0
8.294590897944229e-16,496.0,978.0
8.536797325026309e-16,477.0,1022.0
8.786076307469047e-16,484.0,924.0
9.042634367617623e-16,464.0,877.0
9.306684058378514e-16,459.0,906.0
9.578444139315153e-16,435.0,878.0
9.858139757885539e-16,434.0,826.0
1.0146002635972131e-15,401.0,760.0
1.044227126185858e-15,391.0,726.0
1.0747191087812083e-15,414.0,685.0
1.106101473343546e-15,354.0,726.0
1.1384002194957117e-15,367.0,707.0
1.1716421060632372e-15,371.0,651.0
1.2058546732434746e-15,322.0,693.0
1.2410662654220494e-15,315.0,614.0
1.277306054655594e-15,325.0,690.0
1.3146040648401728e-15,301.0,592.0
1.352991196585442e-15,324.0,569.0
1.3924992528151576e-15,315.0,565.0
1.433160965115208e-15,316.0,532.0
1.4750100208510483e-15,282.0,537.0
1.518081091076964e-15,291.0,506.0
1.5624098592603014e-15,249.0,499.0
1.6080330508444753e-15,287.0,500.0
1.6549884636751992e-15,247.0,465.0
1.7033149993152127e-15,258.0,440.0
1.7530526952733946e-15,247.0,465.0
1.804242758174988e-15,268.0,397.0
1.8569275979004274e-15,219.0,377.0
1.911150862721004e-15,255.0,384.0
1.9669574754605445e-15,222.0,403.0
2.0243936707130146e-15,219.0,370.0
2.0835070331468947e-15,219.0,352.0
2.1443465369280838e-15,219.0,321.0
2.206962586293931e-15,201.0,353.0
2.271407057312094e-15,186.0,311.0
2.3377333408587524e-15,182.0,321.0
2.4059963868518158e-15,179.0,303.0
2.476252749775779e-15,160.0,309.0
2.5485606355358855e-15,184.0,266.0
2.622979949680501e-15,167.0,246.0
2.6995723470315876e-15,137.0,270.0
2.7784012827644054e-15,135.0,228.0
2.8595320649788023e-15,145.0,235.0
2.9430319088055566e-15,155.0,230.0
3.0289699920927044e-15,138.0,254.0
3.117417512717916e-15,114.0,235.0
3.2084477475744167e-15,128.0,220.0
3.3021361132793665e-15,129.0,218.0
3.3985602286548854e-15,147.0,209.0
3.497799979033626e-15,121.0,223.0
3.599937582442068e-15,145.0,184.0
3.705057657716406e-15,131.0,189.0
3.81324729460748e-15,116.0,160.0
3.924596125932747e-15,120.0,173.0
4.0391964018351955e-15,106.0,176.0
4.157143066210622e-15,94.0,214.0
4.278533835366627e-15,94.0,176.0
4.403469278978533e-15,90.0,184.0
4.532052903409176e-15,120.0,187.0
4.664391237461765e-15,96.0,159.0
4.800593920636722e-15,103.0,153.0
4.940773793965673e-15,92.0,147.0
5.085046993497887e-15,87.0,157.0
5.23353304651647e-15,95.0,136.0
5.386354970564215e-15,79.0,125.0
5.543639375361021e-15,80.0,135.0
5.7055165676973445e-15,83.0,131.0
5.8721206593906534e-15,72.0,132.0
6.043589678394156e-15,86.0,145.0
6.220065683150072e-15,78.0,127.0
6.401694880282028e-15,78.0,126.0
6.588627745724124e-15,78.0,134.0
6.781019149387109e-15,74.0,126.0
6.979028483464728e-15,73.0,113.0
7.182819794486832e-15,93.0,107.0
7.392561919228425e-15,59.0,96.0
7.608428624587334e-15,45.0,106.0
7.830598751546466e-15,63.0,108.0
8.059256363339657e-15,54.0,99.0
8.294590897944229e-15,67.0,98.0
8.536797325026309e-15,44.0,89.0
8.786076307469048e-15,48.0,89.0
9.042634367617622e-15,53.0,85.0
9.306684058378515e-15,37.0,83.0
9.578444139315152e-15,55.0,94.0
9.85813975788554e-15,46.0,61.0
1.0146002635972133e-14,48.0,72.0
1.044227126185858e-14,60.0,62.0
1.0747191087812082e-14,37.0,72.0
1.106101473343546e-14,39.0,76.0
1.1384002194957117e-14,51.0,62.0
1.1716421060632373e-14,35.0,62.0
1.2058546732434746e-14,43.0,54.0
1.2410662654220494e-14,36.0,66.0
1.2773060546555939e-14,34.0,67.0
1.3146040648401728e-14,47.0,59.0
1.3529911965854418e-14,30.0,56.0
1.3924992528151577e-14,28.0,54.0
1.433160965115208e-14,47.0,52.0
1.4750100208510485e-14,24.0,57.0
1.518081091076964e-14,32.0,50.0
1.5624098592603016e-14,33.0,50.0
1.6080330508444753e-14,32.0,45.0
1.6549884636751993e-14,32.0,54.0
1.7033149993152124e-14,20.0,44.0
1.7530526952733943e-14,39.0,31.0
1.804242758174988e-14,26.0,50.0
1.8569275979004276e-14,22.0,42.0
1.911150862721004e-14,32.0,27.0
1.966957475460544e-14,35.0,48.0
2.0243936707130146e-14,24.0,36.0
2.0835070331468946e-14,26.0,36.0
2.1443465369280837e-14,27.0,45.0
2.206962586293931e-14,19.0,40.0
2.2714070573120935e-14,24.0,39.0
2.3377333408587525e-14,18.0,39.0
2.405996386851816e-14,22.0,29.0
2.4762527497757795e-14,13.0,28.0
2.5485606355358856e-14,22.0,17.0
2.6229799496805013e-14,14.0,27.0
2.6995723470315876e-14,13.0,21.0
2.7784012827644052e-14,5.0,21.0
2.8595320649788024e-14,13.0,13.0
2.9430319088055563e-14,16.0,27.0
3.0289699920927044e-14,13.0,21.0
3.117417512717915e-14,20.0,15.0
3.208447747574416e-14,13.0,15.0
3.302136113279366e-14,18.0,16.0
3.398560228654885e-14,15.0,19.0
3.497799979033626e-14,12.0,24.0
3.599937582442069e-14,11.0,13.0
3.705057657716406e-14,3.0,14.0
3.8132472946074807e-14,13.0,16.0
3.924596125932747e-14,12.0,18.0
4.039196401835195e-14,11.0,15.0
4.157143066210622e-14,11.0,17.0
4.278533835366627e-14,6.0,11.0
4.403469278978533e-14,9.0,14.0
4.532052903409177e-14,17.0,20.0
4.6643912374617656e-14,9.0,13.0
4.800593920636722e-14,12.0,9.0
4.9407737939656727e-14,9.0,14.0
5.0850469934978875e-14,10.0,14.0
5.23353304651647e-14,12.0,11.0
5.386354970564215e-14,10.0,6.0
5.543639375361021e-14,10.0,10.0
5.705516567697344e-14,4.0,11.0
5.872120659390654e-14,8.0,9.0
6.043589678394156e-14,9.0,14.0
6.220065683150073e-14,9.0,18.0
6.401694880282028e-14,5.0,12.0
6.588627745724124e-14,12.0,9.0
6.781019149387109e-14,9.0,15.0
6.979028483464727e-14,11.0,17.0
7.182819794486831e-14,8.0,15.0
7.392561919228423e-14,13.0,9.0
7.608428624587334e-14,10.0,18.0
7.830598751546467e-14,10.0,10.0
8.059256363339658e-14,11.0,7.0
8.29459089794423e-14,8.0,14.0
8.536797325026309e-14,4.0,6.0
8.786076307469047e-14,9.0,13.0
9.042634367617622e-14,7.0,9.0
9.306684058378516e-14,7.0,5.0
9.578444139315151e-14,3.0,7.0
9.858139757885539e-14,2.0,7.0
1.0146002635972132e-13,4.0,9.0
1.0442271261858581e-13,8.0,4.0
1.0747191087812105e-13,3.0,5.0
1.1061014733435482e-13,3.0,4.0
1.1384002194957117e-13,5.0,7.0
1.1716421060632373e-13,6.0,1.0
1.2058546732434745e-13,3.0,4.0
1.2410662654220518e-13,2.0,5.0
1.2773060546555964e-13,3.0,9.0
1.3146040648401728e-13,1.0,3.0
1.352991196585442e-13,3.0,4.0
1.3924992528151575e-13,1.0,3.0
1.433160965115211e-13,0.0,4.0
1.4750100208510513e-13,3.0,0.0
1.518081091076964e-13,0.0,2.0
1.5624098592603015e-13,2.0,2.0
1.608033050844475e-13,3.0,4.0
1.6549884636752027e-13,1.0,1.0
1.7033149993152162e-13,2.0,3.0
1.7530526952733945e-13,3.0,1.0
1.804242758174988e-13,1.0,3.0
1.8569275979004274e-13,2.0,1.0
1.9111508627210078e-13,2.0,1.0
1.9669574754605482e-13,1.0,0.0
2.0243936707130145e-13,0.0,1.0
2.0835070331468949e-13,0.0,2.0
2.1443465369280838e-13,1.0,2.0
2.2069625862939358e-13,2.0,0.0
2.271407057312098e-13,1.0,1.0
2.3377333408587526e-13,0.0,0.0
2.405996386851816e-13,1.0,1.0
2.476252749775779e-13,0.0,1.0
2.5485606355358903e-13,2.0,1.0
2.6229799496805067e-13,0.0,2.0
2.699572347031588e-13,0.0,1.0
2.778401282764405e-13,1.0,1.0
2.859532064978803e-13,0.0,2.0
2.943031908805563e-13,3.0,1.0
3.0289699920927106e-13,2.0,0.0
3.1174175127179155e-13,0.0,0.0
3.208447747574416e-13,0.0,0.0
3.3021361132793665e-13,1.0,1.0
3.3985602286548926e-13,0.0,1.0
3.4977999790336326e-13,0.0,0.0
3.5999375824420686e-13,0.0,2.0
3.7050576577164067e-13,1.0,2.0
3.8132472946074804e-13,0.0,0.0
3.924596125932755e-13,0.0,1.0
4.0391964018352037e-13,0.0,0.0
4.157143066210622e-13,1.0,1.0
4.278533835366627e-13,0.0,1.0
4.403469278978533e-13,0.0,0.0
4.532052903409186e-13,0.0,0.0
4.664391237461774e-13,0.0,0.0
4.800593920636722e-13,0.0,0.0
4.940773793965673e-13,1.0,1.0
5.085046993497888e-13,0.0,2.0
5.23353304651648e-13,0.0,0.0
5.386354970564226e-13,0.0,0.0
5.54363937536102e-13,0.0,0.0
5.705516567697344e-13,0.0,1.0
5.872120659390653e-13,1.0,0.0
6.043589678394168e-13,0.0,0.0
6.220065683150085e-13,0.0,0.0
6.401694880282028e-13,0.0,1.0
6.588627745724124e-13,0.0,0.0
6.781019149387108e-13,0.0,0.0
6.979028483464741e-13,0.0,1.0
7.182819794486845e-13,0.0,0.0
7.392561919228423e-13,1.0,0.0
7.608428624587335e-13,2.0,2.0
7.830598751546467e-13,0.0,0.0
8.059256363339674e-13,0.0,0.0
8.294590897944246e-13,0.0,0.0
8.536797325026308e-13,0.0,1.0
8.786076307469046e-13,1.0,0.0
9.042634367617621e-13,0.0,2.0
9.306684058378534e-13,0.0,0.0
9.57844413931517e-13,0.0,0.0
9.858139757885538e-13,0.0,0.0
