bins,N_F127,N_F139
1.7530526952733944e-16,9028.0,23546.0
1.804242758174988e-16,8562.0,22672.0
1.8569275979004276e-16,8259.0,21281.0
1.911150862721004e-16,7823.0,20190.0
1.9669574754605444e-16,7414.0,18966.0
2.0243936707130144e-16,7084.0,17786.0
2.083507033146895e-16,6811.0,17157.0
2.144346536928084e-16,6529.0,16216.0
2.2069625862939313e-16,6292.0,15579.0
2.2714070573120937e-16,5824.0,14912.0
2.337733340858752e-16,5769.0,14341.0
2.405996386851816e-16,5353.0,13451.0
2.476252749775779e-16,5264.0,12872.0
2.548560635535885e-16,5104.0,11871.0
2.6229799496805016e-16,4834.0,11758.0
2.699572347031588e-16,4709.0,11202.0
2.7784012827644056e-16,4553.0,10695.0
2.8595320649788027e-16,4292.0,10069.0
2.9430319088055567e-16,4087.0,9613.0
3.028969992092705e-16,4056.0,9427.0
3.117417512717916e-16,3725.0,9003.0
3.2084477475744167e-16,3661.0,8586.0
3.3021361132793663e-16,3423.0,8339.0
3.398560228654885e-16,3537.0,7830.0
3.4977999790336256e-16,3147.0,7797.0
3.5999375824420686e-16,3100.0,7423.0
3.705057657716406e-16,3115.0,7218.0
3.81324729460748e-16,2814.0,6898.0
3.924596125932747e-16,2659.0,6646.0
4.0391964018351955e-16,2695.0,6485.0
4.1571430662106224e-16,2543.0,6047.0
4.2785338353666265e-16,2374.0,5961.0
4.4034692789785333e-16,2406.0,5706.0
4.532052903409177e-16,2260.0,5629.0
4.664391237461765e-16,2130.0,5363.0
4.800593920636722e-16,2151.0,5156.0
4.940773793965673e-16,2078.0,4857.0
5.085046993497887e-16,1955.0,4727.0
5.23353304651647e-16,1910.0,4658.0
5.386354970564215e-16,1801.0,4529.0
5.543639375361021e-16,1808.0,4333.0
5.705516567697344e-16,1709.0,4092.0
5.872120659390653e-16,1718.0,3950.0
6.043589678394156e-16,1635.0,3697.0
6.220065683150073e-16,1496.0,3708.0
6.401694880282028e-16,1513.0,3572.0
6.588627745724125e-16,1386.0,3443.0
6.781019149387108e-16,1409.0,3381.0
6.979028483464727e-16,1301.0,3151.0
7.182819794486831e-16,1311.0,2999.0
7.392561919228423e-16,1235.0,3061.0
7.608428624587335e-16,1161.0,2867.0
7.830598751546467e-16,1149.0,2742.0
8.059256363339657e-16,1200.0,2710.0
8.294590897944229e-16,1085.0,2536.0
8.536797325026309e-16,1065.0,2405.0
8.786076307469047e-16,976.0,2399.0
9.042634367617623e-16,980.0,2227.0
9.306684058378514e-16,910.0,2204.0
9.578444139315153e-16,843.0,2134.0
9.858139757885539e-16,841.0,2085.0
1.0146002635972131e-15,854.0,1984.0
1.044227126185858e-15,850.0,1887.0
1.0747191087812083e-15,796.0,1818.0
1.106101473343546e-15,718.0,1765.0
1.1384002194957117e-15,738.0,1689.0
1.1716421060632372e-15,715.0,1610.0
1.2058546732434746e-15,729.0,1612.0
1.2410662654220494e-15,643.0,1455.0
1.277306054655594e-15,673.0,1485.0
1.3146040648401728e-15,636.0,1459.0
1.352991196585442e-15,648.0,1398.0
1.3924992528151576e-15,627.0,1355.0
1.433160965115208e-15,576.0,1237.0
1.4750100208510483e-15,551.0,1246.0
1.518081091076964e-15,569.0,1209.0
1.5624098592603014e-15,570.0,1207.0
1.6080330508444753e-15,520.0,1135.0
1.6549884636751992e-15,522.0,1107.0
1.7033149993152127e-15,453.0,1083.0
1.7530526952733946e-15,463.0,1056.0
1.804242758174988e-15,477.0,979.0
1.8569275979004274e-15,442.0,934.0
1.911150862721004e-15,432.0,917.0
1.9669574754605445e-15,451.0,893.0
2.0243936707130146e-15,420.0,837.0
2.0835070331468947e-15,402.0,853.0
2.1443465369280838e-15,387.0,841.0
2.206962586293931e-15,381.0,781.0
2.271407057312094e-15,365.0,778.0
2.3377333408587524e-15,355.0,745.0
2.4059963868518158e-15,355.0,701.0
2.476252749775779e-15,327.0,695.0
2.5485606355358855e-15,352.0,698.0
2.622979949680501e-15,309.0,634.0
2.6995723470315876e-15,291.0,631.0
2.7784012827644054e-15,330.0,604.0
2.8595320649788023e-15,288.0,590.0
2.9430319088055566e-15,269.0,595.0
3.0289699920927044e-15,274.0,546.0
3.117417512717916e-15,251.0,529.0
3.2084477475744167e-15,245.0,547.0
3.3021361132793665e-15,248.0,500.0
3.3985602286548854e-15,264.0,514.0
3.497799979033626e-15,253.0,480.0
3.599937582442068e-15,240.0,489.0
3.705057657716406e-15,217.0,480.0
3.81324729460748e-15,215.0,445.0
3.924596125932747e-15,208.0,422.0
4.0391964018351955e-15,222.0,432.0
4.157143066210622e-15,185.0,370.0
4.278533835366627e-15,190.0,458.0
4.403469278978533e-15,201.0,397.0
4.532052903409176e-15,182.0,348.0
4.664391237461765e-15,174.0,385.0
4.800593920636722e-15,179.0,349.0
4.940773793965673e-15,184.0,355.0
5.085046993497887e-15,142.0,311.0
5.23353304651647e-15,149.0,324.0
5.386354970564215e-15,158.0,290.0
5.543639375361021e-15,165.0,319.0
5.7055165676973445e-15,146.0,295.0
5.8721206593906534e-15,142.0,281.0
6.043589678394156e-15,145.0,270.0
6.220065683150072e-15,133.0,264.0
6.401694880282028e-15,117.0,273.0
6.588627745724124e-15,126.0,268.0
6.781019149387109e-15,123.0,254.0
6.979028483464728e-15,120.0,231.0
7.182819794486832e-15,94.0,217.0
7.392561919228425e-15,98.0,199.0
7.608428624587334e-15,117.0,216.0
7.830598751546466e-15,94.0,200.0
8.059256363339657e-15,103.0,201.0
8.294590897944229e-15,105.0,202.0
8.536797325026309e-15,78.0,204.0
8.786076307469048e-15,89.0,161.0
9.042634367617622e-15,81.0,169.0
9.306684058378515e-15,93.0,156.0
9.578444139315152e-15,89.0,170.0
9.85813975788554e-15,70.0,141.0
1.0146002635972133e-14,60.0,157.0
1.044227126185858e-14,80.0,153.0
1.0747191087812082e-14,91.0,165.0
1.106101473343546e-14,62.0,160.0
1.1384002194957117e-14,76.0,150.0
1.1716421060632373e-14,78.0,128.0
1.2058546732434746e-14,87.0,140.0
1.2410662654220494e-14,65.0,121.0
1.2773060546555939e-14,65.0,130.0
1.3146040648401728e-14,54.0,111.0
1.3529911965854418e-14,67.0,116.0
1.3924992528151577e-14,42.0,115.0
1.433160965115208e-14,56.0,130.0
1.4750100208510485e-14,43.0,105.0
1.518081091076964e-14,45.0,92.0
1.5624098592603016e-14,48.0,88.0
1.6080330508444753e-14,55.0,95.0
1.6549884636751993e-14,46.0,100.0
1.7033149993152124e-14,50.0,96.0
1.7530526952733943e-14,40.0,76.0
1.804242758174988e-14,47.0,80.0
1.8569275979004276e-14,34.0,74.0
1.911150862721004e-14,34.0,70.0
1.966957475460544e-14,31.0,72.0
2.0243936707130146e-14,32.0,76.0
2.0835070331468946e-14,24.0,65.0
2.1443465369280837e-14,28.0,59.0
2.206962586293931e-14,37.0,65.0
2.2714070573120935e-14,37.0,61.0
2.3377333408587525e-14,24.0,67.0
2.405996386851816e-14,32.0,59.0
2.4762527497757795e-14,20.0,51.0
2.5485606355358856e-14,30.0,65.0
2.6229799496805013e-14,32.0,54.0
2.6995723470315876e-14,24.0,45.0
2.7784012827644052e-14,33.0,31.0
2.8595320649788024e-14,31.0,41.0
2.9430319088055563e-14,25.0,31.0
3.0289699920927044e-14,23.0,43.0
3.117417512717915e-14,19.0,46.0
3.208447747574416e-14,26.0,44.0
3.302136113279366e-14,20.0,34.0
3.398560228654885e-14,18.0,34.0
3.497799979033626e-14,17.0,40.0
3.599937582442069e-14,21.0,30.0
3.705057657716406e-14,15.0,33.0
3.8132472946074807e-14,20.0,25.0
3.924596125932747e-14,19.0,29.0
4.039196401835195e-14,18.0,34.0
4.157143066210622e-14,25.0,32.0
4.278533835366627e-14,15.0,20.0
4.403469278978533e-14,16.0,28.0
4.532052903409177e-14,12.0,21.0
4.6643912374617656e-14,13.0,29.0
4.800593920636722e-14,13.0,15.0
4.9407737939656727e-14,14.0,30.0
5.0850469934978875e-14,13.0,23.0
5.23353304651647e-14,18.0,19.0
5.386354970564215e-14,14.0,24.0
5.543639375361021e-14,11.0,15.0
5.705516567697344e-14,10.0,26.0
5.872120659390654e-14,18.0,24.0
6.043589678394156e-14,18.0,15.0
6.220065683150073e-14,6.0,22.0
6.401694880282028e-14,15.0,28.0
6.588627745724124e-14,8.0,20.0
6.781019149387109e-14,11.0,17.0
6.979028483464727e-14,15.0,16.0
7.182819794486831e-14,10.0,14.0
7.392561919228423e-14,8.0,11.0
7.608428624587334e-14,7.0,12.0
7.830598751546467e-14,7.0,16.0
8.059256363339658e-14,8.0,14.0
8.29459089794423e-14,13.0,9.0
8.536797325026309e-14,10.0,11.0
8.786076307469047e-14,8.0,15.0
9.042634367617622e-14,3.0,14.0
9.306684058378516e-14,4.0,9.0
9.578444139315151e-14,7.0,7.0
9.858139757885539e-14,5.0,12.0
1.0146002635972132e-13,5.0,5.0
1.0442271261858581e-13,5.0,8.0
1.0747191087812105e-13,4.0,9.0
1.1061014733435482e-13,3.0,7.0
1.1384002194957117e-13,3.0,3.0
1.1716421060632373e-13,2.0,4.0
1.2058546732434745e-13,1.0,4.0
1.2410662654220518e-13,3.0,7.0
1.2773060546555964e-13,3.0,4.0
1.3146040648401728e-13,1.0,4.0
1.352991196585442e-13,5.0,3.0
1.3924992528151575e-13,0.0,2.0
1.433160965115211e-13,0.0,3.0
1.4750100208510513e-13,4.0,6.0
1.518081091076964e-13,3.0,1.0
1.5624098592603015e-13,0.0,4.0
1.608033050844475e-13,3.0,4.0
1.6549884636752027e-13,1.0,4.0
1.7033149993152162e-13,2.0,2.0
1.7530526952733945e-13,3.0,2.0
1.804242758174988e-13,2.0,5.0
1.8569275979004274e-13,2.0,1.0
1.9111508627210078e-13,0.0,5.0
1.9669574754605482e-13,2.0,2.0
2.0243936707130145e-13,2.0,3.0
2.0835070331468949e-13,0.0,1.0
2.1443465369280838e-13,4.0,3.0
2.2069625862939358e-13,1.0,0.0
2.271407057312098e-13,2.0,1.0
2.3377333408587526e-13,3.0,2.0
2.405996386851816e-13,0.0,1.0
2.476252749775779e-13,2.0,3.0
2.5485606355358903e-13,0.0,3.0
2.6229799496805067e-13,2.0,0.0
2.699572347031588e-13,1.0,1.0
2.778401282764405e-13,0.0,1.0
2.859532064978803e-13,1.0,0.0
2.943031908805563e-13,1.0,0.0
3.0289699920927106e-13,0.0,2.0
3.1174175127179155e-13,1.0,0.0
3.208447747574416e-13,0.0,2.0
3.3021361132793665e-13,0.0,0.0
3.3985602286548926e-13,1.0,3.0
3.4977999790336326e-13,0.0,1.0
3.5999375824420686e-13,2.0,0.0
3.7050576577164067e-13,2.0,1.0
3.8132472946074804e-13,2.0,1.0
3.924596125932755e-13,0.0,0.0
4.0391964018352037e-13,0.0,5.0
4.157143066210622e-13,0.0,1.0
4.278533835366627e-13,0.0,0.0
4.403469278978533e-13,0.0,0.0
4.532052903409186e-13,0.0,2.0
4.664391237461774e-13,0.0,0.0
4.800593920636722e-13,0.0,0.0
4.940773793965673e-13,0.0,0.0
5.085046993497888e-13,1.0,0.0
5.23353304651648e-13,0.0,1.0
5.386354970564226e-13,0.0,0.0
5.54363937536102e-13,0.0,1.0
5.705516567697344e-13,0.0,1.0
5.872120659390653e-13,0.0,0.0
6.043589678394168e-13,0.0,0.0
6.220065683150085e-13,0.0,2.0
6.401694880282028e-13,0.0,1.0
6.588627745724124e-13,0.0,0.0
6.781019149387108e-13,0.0,1.0
6.979028483464741e-13,0.0,0.0
7.182819794486845e-13,0.0,1.0
7.392561919228423e-13,0.0,0.0
7.608428624587335e-13,0.0,0.0
7.830598751546467e-13,0.0,0.0
8.059256363339674e-13,0.0,0.0
8.294590897944246e-13,0.0,0.0
8.536797325026308e-13,0.0,1.0
8.786076307469046e-13,0.0,1.0
9.042634367617621e-13,0.0,0.0
9.306684058378534e-13,0.0,0.0
9.57844413931517e-13,0.0,0.0
9.858139757885538e-13,0.0,0.0
