bins,N_F127,N_F139
1.804242758174988e-16,1925.0,3390.0
1.8569275979004276e-16,1853.0,3313.0
1.911150862721004e-16,1711.0,3246.0
1.9669574754605444e-16,1717.0,3008.0
2.0243936707130144e-16,1713.0,2933.0
2.083507033146895e-16,1611.0,2822.0
2.144346536928084e-16,1578.0,2692.0
2.2069625862939313e-16,1508.0,2714.0
2.2714070573120937e-16,1488.0,2541.0
2.337733340858752e-16,1454.0,2544.0
2.405996386851816e-16,1373.0,2307.0
2.476252749775779e-16,1292.0,2212.0
2.548560635535885e-16,1292.0,2254.0
2.6229799496805016e-16,1205.0,2183.0
2.699572347031588e-16,1167.0,2062.0
2.7784012827644056e-16,1204.0,1983.0
2.8595320649788027e-16,1096.0,1939.0
2.9430319088055567e-16,1076.0,1872.0
3.028969992092705e-16,1084.0,1803.0
3.117417512717916e-16,1016.0,1726.0
3.2084477475744167e-16,932.0,1696.0
3.3021361132793663e-16,979.0,1667.0
3.398560228654885e-16,880.0,1678.0
3.4977999790336256e-16,888.0,1564.0
3.5999375824420686e-16,888.0,1467.0
3.705057657716406e-16,841.0,1464.0
3.81324729460748e-16,833.0,1449.0
3.924596125932747e-16,823.0,1453.0
4.0391964018351955e-16,799.0,1397.0
4.1571430662106224e-16,737.0,1318.0
4.2785338353666265e-16,732.0,1172.0
4.4034692789785333e-16,757.0,1274.0
4.532052903409177e-16,706.0,1216.0
4.664391237461765e-16,657.0,1211.0
4.800593920636722e-16,658.0,1162.0
4.940773793965673e-16,638.0,1108.0
5.085046993497887e-16,572.0,1056.0
5.23353304651647e-16,559.0,1028.0
5.386354970564215e-16,577.0,992.0
5.543639375361021e-16,564.0,976.0
5.705516567697344e-16,522.0,949.0
5.872120659390653e-16,520.0,965.0
6.043589678394156e-16,532.0,864.0
6.220065683150073e-16,472.0,897.0
6.401694880282028e-16,500.0,782.0
6.588627745724125e-16,462.0,870.0
6.781019149387108e-16,473.0,831.0
6.979028483464727e-16,431.0,777.0
7.182819794486831e-16,432.0,750.0
7.392561919228423e-16,394.0,765.0
7.608428624587335e-16,383.0,751.0
7.830598751546467e-16,347.0,697.0
8.059256363339657e-16,366.0,704.0
8.294590897944229e-16,358.0,616.0
8.536797325026309e-16,352.0,661.0
8.786076307469047e-16,354.0,583.0
9.042634367617623e-16,340.0,574.0
9.306684058378514e-16,333.0,576.0
9.578444139315153e-16,314.0,577.0
9.858139757885539e-16,329.0,576.0
1.0146002635972131e-15,290.0,547.0
1.044227126185858e-15,272.0,512.0
1.0747191087812083e-15,301.0,525.0
1.106101473343546e-15,331.0,515.0
1.1384002194957117e-15,288.0,459.0
1.1716421060632372e-15,251.0,455.0
1.2058546732434746e-15,254.0,449.0
1.2410662654220494e-15,248.0,422.0
1.277306054655594e-15,234.0,432.0
1.3146040648401728e-15,237.0,408.0
1.352991196585442e-15,221.0,387.0
1.3924992528151576e-15,228.0,353.0
1.433160965115208e-15,231.0,356.0
1.4750100208510483e-15,220.0,389.0
1.518081091076964e-15,185.0,333.0
1.5624098592603014e-15,201.0,308.0
1.6080330508444753e-15,210.0,318.0
1.6549884636751992e-15,193.0,323.0
1.7033149993152127e-15,194.0,301.0
1.7530526952733946e-15,204.0,275.0
1.804242758174988e-15,170.0,262.0
1.8569275979004274e-15,154.0,307.0
1.911150862721004e-15,156.0,242.0
1.9669574754605445e-15,171.0,303.0
2.0243936707130146e-15,161.0,261.0
2.0835070331468947e-15,162.0,273.0
2.1443465369280838e-15,152.0,276.0
2.206962586293931e-15,169.0,248.0
2.271407057312094e-15,127.0,237.0
2.3377333408587524e-15,132.0,221.0
2.4059963868518158e-15,147.0,239.0
2.476252749775779e-15,127.0,249.0
2.5485606355358855e-15,119.0,221.0
2.622979949680501e-15,140.0,218.0
2.6995723470315876e-15,119.0,202.0
2.7784012827644054e-15,111.0,209.0
2.8595320649788023e-15,127.0,215.0
2.9430319088055566e-15,134.0,203.0
3.0289699920927044e-15,138.0,193.0
3.117417512717916e-15,121.0,184.0
3.2084477475744167e-15,122.0,202.0
3.3021361132793665e-15,97.0,176.0
3.3985602286548854e-15,114.0,179.0
3.497799979033626e-15,98.0,154.0
3.599937582442068e-15,112.0,182.0
3.705057657716406e-15,102.0,161.0
3.81324729460748e-15,84.0,161.0
3.924596125932747e-15,87.0,146.0
4.0391964018351955e-15,90.0,145.0
4.157143066210622e-15,100.0,134.0
4.278533835366627e-15,85.0,124.0
4.403469278978533e-15,91.0,139.0
4.532052903409176e-15,87.0,127.0
4.664391237461765e-15,84.0,156.0
4.800593920636722e-15,66.0,127.0
4.940773793965673e-15,82.0,123.0
5.085046993497887e-15,73.0,115.0
5.23353304651647e-15,76.0,125.0
5.386354970564215e-15,77.0,97.0
5.543639375361021e-15,80.0,90.0
5.7055165676973445e-15,49.0,105.0
5.8721206593906534e-15,52.0,94.0
6.043589678394156e-15,72.0,110.0
6.220065683150072e-15,68.0,104.0
6.401694880282028e-15,66.0,97.0
6.588627745724124e-15,42.0,101.0
6.781019149387109e-15,48.0,105.0
6.979028483464728e-15,54.0,100.0
7.182819794486832e-15,52.0,85.0
7.392561919228425e-15,34.0,81.0
7.608428624587334e-15,60.0,91.0
7.830598751546466e-15,58.0,78.0
8.059256363339657e-15,57.0,70.0
8.294590897944229e-15,46.0,73.0
8.536797325026309e-15,31.0,55.0
8.786076307469048e-15,38.0,56.0
9.042634367617622e-15,50.0,71.0
9.306684058378515e-15,33.0,71.0
9.578444139315152e-15,28.0,62.0
9.85813975788554e-15,35.0,66.0
1.0146002635972133e-14,38.0,64.0
1.044227126185858e-14,36.0,55.0
1.0747191087812082e-14,47.0,60.0
1.106101473343546e-14,24.0,38.0
1.1384002194957117e-14,40.0,54.0
1.1716421060632373e-14,36.0,62.0
1.2058546732434746e-14,19.0,49.0
1.2410662654220494e-14,24.0,45.0
1.2773060546555939e-14,28.0,30.0
1.3146040648401728e-14,26.0,49.0
1.3529911965854418e-14,22.0,45.0
1.3924992528151577e-14,23.0,34.0
1.433160965115208e-14,26.0,33.0
1.4750100208510485e-14,25.0,39.0
1.518081091076964e-14,17.0,43.0
1.5624098592603016e-14,24.0,40.0
1.6080330508444753e-14,28.0,34.0
1.6549884636751993e-14,19.0,44.0
1.7033149993152124e-14,13.0,38.0
1.7530526952733943e-14,16.0,29.0
1.804242758174988e-14,21.0,21.0
1.8569275979004276e-14,22.0,38.0
1.911150862721004e-14,14.0,34.0
1.966957475460544e-14,17.0,22.0
2.0243936707130146e-14,21.0,28.0
2.0835070331468946e-14,20.0,25.0
2.1443465369280837e-14,12.0,36.0
2.206962586293931e-14,20.0,20.0
2.2714070573120935e-14,15.0,21.0
2.3377333408587525e-14,17.0,31.0
2.405996386851816e-14,17.0,15.0
2.4762527497757795e-14,6.0,25.0
2.5485606355358856e-14,21.0,17.0
2.6229799496805013e-14,13.0,19.0
2.6995723470315876e-14,8.0,16.0
2.7784012827644052e-14,16.0,17.0
2.8595320649788024e-14,12.0,11.0
2.9430319088055563e-14,14.0,18.0
3.0289699920927044e-14,13.0,23.0
3.117417512717915e-14,10.0,14.0
3.208447747574416e-14,10.0,20.0
3.302136113279366e-14,12.0,11.0
3.398560228654885e-14,7.0,14.0
3.497799979033626e-14,7.0,9.0
3.599937582442069e-14,14.0,18.0
3.705057657716406e-14,8.0,15.0
3.8132472946074807e-14,13.0,6.0
3.924596125932747e-14,9.0,14.0
4.039196401835195e-14,6.0,15.0
4.157143066210622e-14,11.0,11.0
4.278533835366627e-14,8.0,9.0
4.403469278978533e-14,6.0,14.0
4.532052903409177e-14,4.0,13.0
4.6643912374617656e-14,5.0,11.0
4.800593920636722e-14,6.0,12.0
4.9407737939656727e-14,9.0,17.0
5.0850469934978875e-14,10.0,9.0
5.23353304651647e-14,8.0,13.0
5.386354970564215e-14,6.0,6.0
5.543639375361021e-14,1.0,8.0
5.705516567697344e-14,3.0,12.0
5.872120659390654e-14,8.0,7.0
6.043589678394156e-14,8.0,6.0
6.220065683150073e-14,4.0,13.0
6.401694880282028e-14,6.0,7.0
6.588627745724124e-14,6.0,5.0
6.781019149387109e-14,4.0,3.0
6.979028483464727e-14,4.0,6.0
7.182819794486831e-14,4.0,11.0
7.392561919228423e-14,5.0,6.0
7.608428624587334e-14,2.0,8.0
7.830598751546467e-14,4.0,8.0
8.059256363339658e-14,2.0,3.0
8.29459089794423e-14,6.0,3.0
8.536797325026309e-14,5.0,5.0
8.786076307469047e-14,2.0,2.0
9.042634367617622e-14,6.0,8.0
9.306684058378516e-14,3.0,3.0
9.578444139315151e-14,2.0,4.0
9.858139757885539e-14,2.0,3.0
1.0146002635972132e-13,1.0,4.0
1.0442271261858581e-13,4.0,2.0
1.0747191087812105e-13,3.0,6.0
1.1061014733435482e-13,2.0,4.0
1.1384002194957117e-13,8.0,5.0
1.1716421060632373e-13,1.0,3.0
1.2058546732434745e-13,2.0,2.0
1.2410662654220518e-13,2.0,3.0
1.2773060546555964e-13,2.0,1.0
1.3146040648401728e-13,3.0,1.0
1.352991196585442e-13,2.0,3.0
1.3924992528151575e-13,2.0,3.0
1.433160965115211e-13,2.0,1.0
1.4750100208510513e-13,0.0,0.0
1.518081091076964e-13,4.0,3.0
1.5624098592603015e-13,0.0,1.0
1.608033050844475e-13,0.0,2.0
1.6549884636752027e-13,1.0,5.0
1.7033149993152162e-13,2.0,2.0
1.7530526952733945e-13,1.0,1.0
1.804242758174988e-13,3.0,1.0
1.8569275979004274e-13,6.0,3.0
1.9111508627210078e-13,0.0,1.0
1.9669574754605482e-13,1.0,0.0
2.0243936707130145e-13,1.0,1.0
2.0835070331468949e-13,3.0,3.0
2.1443465369280838e-13,2.0,3.0
2.2069625862939358e-13,1.0,1.0
2.271407057312098e-13,2.0,3.0
2.3377333408587526e-13,0.0,1.0
2.405996386851816e-13,0.0,2.0
2.476252749775779e-13,0.0,0.0
2.5485606355358903e-13,1.0,0.0
2.6229799496805067e-13,2.0,5.0
2.699572347031588e-13,0.0,1.0
2.778401282764405e-13,2.0,0.0
2.859532064978803e-13,2.0,2.0
2.943031908805563e-13,1.0,2.0
3.0289699920927106e-13,2.0,2.0
3.1174175127179155e-13,2.0,0.0
3.208447747574416e-13,2.0,0.0
3.3021361132793665e-13,0.0,2.0
3.3985602286548926e-13,2.0,2.0
3.4977999790336326e-13,2.0,0.0
3.5999375824420686e-13,2.0,1.0
3.7050576577164067e-13,1.0,1.0
3.8132472946074804e-13,1.0,0.0
3.924596125932755e-13,1.0,1.0
4.0391964018352037e-13,0.0,1.0
4.157143066210622e-13,2.0,1.0
4.278533835366627e-13,0.0,0.0
4.403469278978533e-13,1.0,0.0
4.532052903409186e-13,0.0,1.0
4.664391237461774e-13,0.0,0.0
4.800593920636722e-13,0.0,1.0
4.940773793965673e-13,0.0,0.0
5.085046993497888e-13,0.0,1.0
5.23353304651648e-13,2.0,0.0
5.386354970564226e-13,0.0,0.0
5.54363937536102e-13,1.0,0.0
5.705516567697344e-13,2.0,1.0
5.872120659390653e-13,1.0,0.0
6.043589678394168e-13,1.0,1.0
6.220065683150085e-13,0.0,0.0
6.401694880282028e-13,1.0,0.0
6.588627745724124e-13,0.0,0.0
6.781019149387108e-13,0.0,2.0
6.979028483464741e-13,2.0,2.0
7.182819794486845e-13,0.0,0.0
7.392561919228423e-13,2.0,0.0
7.608428624587335e-13,1.0,0.0
7.830598751546467e-13,0.0,0.0
8.059256363339674e-13,0.0,0.0
8.294590897944246e-13,0.0,0.0
8.536797325026308e-13,1.0,0.0
8.786076307469046e-13,0.0,1.0
9.042634367617621e-13,1.0,0.0
9.306684058378534e-13,0.0,1.0
9.57844413931517e-13,0.0,0.0
9.858139757885538e-13,2.0,1.0
